query_index,facts_file_primary_no_default,task_primary_no_default,baseline_refs_primary_no_default,diverse_refs_primary_no_default,changed_order_primary_no_default,changed_reference_set_primary_no_default,top1_preserved_primary_no_default,baseline_top_similarity_primary_no_default,diverse_top_similarity_primary_no_default,baseline_mean_similarity_primary_no_default,diverse_mean_similarity_primary_no_default,baseline_unique_models_primary_no_default,diverse_unique_models_primary_no_default,baseline_has_duplicate_models_primary_no_default,diverse_has_duplicate_models_primary_no_default,baseline_intra_list_dissimilarity_primary_no_default,diverse_intra_list_dissimilarity_primary_no_default,facts_file_default_sync,task_default_sync,baseline_refs_default_sync,diverse_refs_default_sync,changed_order_default_sync,changed_reference_set_default_sync,top1_preserved_default_sync,baseline_top_similarity_default_sync,diverse_top_similarity_default_sync,baseline_mean_similarity_default_sync,diverse_mean_similarity_default_sync,baseline_unique_models_default_sync,diverse_unique_models_default_sync,baseline_has_duplicate_models_default_sync,diverse_has_duplicate_models_default_sync,baseline_intra_list_dissimilarity_default_sync,diverse_intra_list_dissimilarity_default_sync,facts_file_equal,task_equal,baseline_ranking_equal,baseline_top1_equal,baseline_refset_equal,baseline_top_similarity_diff_primary_minus_default,baseline_mean_similarity_diff_primary_minus_default,baseline_unique_models_diff_primary_minus_default,baseline_intra_list_dissimilarity_diff_primary_minus_default,diverse_ranking_equal,diverse_top1_equal,diverse_refset_equal,diverse_top_similarity_diff_primary_minus_default,diverse_mean_similarity_diff_primary_minus_default,diverse_unique_models_diff_primary_minus_default,diverse_intra_list_dissimilarity_diff_primary_minus_default
151,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1d50f4186005.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1d50f4186005.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.559,0.559,0.559,0.559,5,5,0,0,0.5621461887290472,0.5927769588210243,True,True,True,True,True,0.017999999999999905,0.017999999999999905,0.0,0.0,True,True,True,0.017999999999999905,0.017999999999999905,0.0,0.0
152,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1de7d146cbcc.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1de7d146cbcc.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,249",True,True,True,0.645,0.645,0.645,0.6314,5,5,0,0,0.34907363834422656,0.4007625272331155,True,True,True,True,True,0.061999999999999944,0.061999999999999944,0.0,0.0,False,True,False,0.061999999999999944,0.0756,0.0,-0.07222222222222224
153,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1dfb91166b11.ttl,Fault detection,"230,209,211,191,19","230,211,41,218,209",True,True,True,0.519,0.519,0.517,0.5124000000000001,5,5,0,0,0.48677655677655673,0.5916379731379732,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1dfb91166b11.ttl,Fault detection,"230,209,211,191,19","230,211,41,218,209",True,True,True,0.515,0.515,0.5134000000000001,0.5096,5,5,0,0,0.48677655677655673,0.5916379731379732,True,True,True,True,True,0.0040000000000000036,0.0035999999999999366,0.0,0.0,True,True,True,0.0040000000000000036,0.0028000000000000247,0.0,0.0
154,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1dfe564c9a8c.ttl,Remaining useful life estimation,"127,226,97,69,169","127,208,69,226,169",True,True,True,0.519,0.519,0.5188,0.518,5,5,0,0,0.4224377059986816,0.5250069153368739,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1dfe564c9a8c.ttl,Remaining useful life estimation,"259,249,250,127,226","259,249,208,127,69",True,True,True,0.637,0.637,0.5878000000000001,0.5630000000000001,5,5,0,0,0.4319334161747955,0.4903957399645388,True,True,False,False,False,-0.118,-0.06900000000000006,0.0,-0.009495710176113947,False,False,False,-0.118,-0.04500000000000004,0.0,0.03461117537233516
155,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1e325e1b6ca0.ttl,Fault detection,"200,72,195,42,41","200,44,34,33,41",True,True,True,0.517,0.517,0.5162000000000001,0.5154000000000001,5,5,0,0,0.4600711988671704,0.4612727272727272,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1e325e1b6ca0.ttl,Fault detection,"200,72,195,42,41","200,44,34,33,41",True,True,True,0.514,0.514,0.5132000000000001,0.5124,5,5,0,0,0.4600711988671704,0.4612727272727272,True,True,True,True,True,0.0030000000000000027,0.0030000000000000027,0.0,0.0,True,True,True,0.0030000000000000027,0.0030000000000001137,0.0,0.0
156,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1e54a6d33b60.ttl,Fault detection,"42,41,44,43,46","42,20,34,44,41",True,True,True,0.54,0.54,0.54,0.5354,5,5,0,0,0.2967919799498747,0.4329744816586921,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1e54a6d33b60.ttl,Fault detection,"42,41,44,43,46","42,20,34,44,41",True,True,True,0.532,0.532,0.532,0.5282,5,5,0,0,0.2967919799498747,0.4329744816586921,True,True,True,True,True,0.008000000000000007,0.008000000000000007,0.0,0.0,True,True,True,0.008000000000000007,0.007199999999999984,0.0,0.0
157,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1e7646977023.ttl,Health modelling,"71,91,168,236,174","71,260,179,168,12",True,True,True,0.6,0.6,0.593,0.591,5,5,0,0,0.39880134680134677,0.5643052230420651,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1e7646977023.ttl,Health modelling,"71,91,168,236,174","71,260,179,79,236",True,True,True,0.577,0.577,0.5711999999999999,0.5696,5,5,0,0,0.39880134680134677,0.5586030889188783,True,True,True,True,True,0.02300000000000002,0.02180000000000004,0.0,0.0,False,True,False,0.02300000000000002,0.021399999999999975,0.0,0.005702134123186764
158,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1ef6273f524a.ttl,Remaining useful life estimation,"223,222,184,35,37","223,222,184,120,30",True,True,True,0.6,0.6,0.5979999999999999,0.5979999999999999,5,5,0,0,0.5334716487909892,0.562199951306398,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_1ef6273f524a.ttl,Remaining useful life estimation,"259,249,250,223,222","259,249,184,120,30",True,True,True,0.718,0.718,0.659,0.6304,5,5,0,0,0.3717438844680224,0.5060821256038647,True,True,False,False,False,-0.118,-0.061000000000000165,0.0,0.16172776432296676,False,False,False,-0.118,-0.032400000000000095,0.0,0.05611782570253332
159,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_200b31896355.ttl,Fault detection,"72,215,166,167,98","72,218,166,211,230",True,True,True,0.527,0.527,0.5102,0.5075999999999999,4,5,1,0,0.4303553952822245,0.6071577880114465,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_200b31896355.ttl,Fault detection,"72,215,166,167,98","72,218,166,211,230",True,True,True,0.522,0.522,0.5084,0.5062,4,5,1,0,0.4303553952822245,0.6071577880114465,True,True,True,True,True,0.0050000000000000044,0.0018000000000000238,0.0,0.0,True,True,True,0.0050000000000000044,0.0013999999999999568,0.0,0.0
160,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_207c2f61486e.ttl,Fault detection,"98,209,42,41,44","98,209,42,44,34",True,True,True,0.501,0.501,0.5002,0.5002,5,5,0,0,0.4307435254803676,0.4510146578567632,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_207c2f61486e.ttl,Fault detection,"98,209,42,41,44","98,209,42,44,34",True,True,True,0.501,0.501,0.5002,0.5002,5,5,0,0,0.4307435254803676,0.4510146578567632,True,True,True,True,True,0.0,0.0,0.0,0.0,True,True,True,0.0,0.0,0.0,0.0
161,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2087e3707b95.ttl,Fault detection,"218,209,42,41,44","218,34,19,42,44",True,True,True,0.578,0.578,0.5771999999999999,0.5771999999999999,5,5,0,0,0.5477520724889147,0.5619777882935777,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2087e3707b95.ttl,Fault detection,"218,209,42,41,44","218,34,19,42,44",True,True,True,0.559,0.559,0.559,0.559,5,5,0,0,0.5477520724889147,0.5619777882935777,True,True,True,True,True,0.018999999999999906,0.018199999999999883,0.0,0.0,True,True,True,0.018999999999999906,0.018199999999999883,0.0,0.0
162,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2090c159abe1.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2090c159abe1.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,249",True,True,True,0.645,0.645,0.645,0.6314,5,5,0,0,0.34907363834422656,0.4007625272331155,True,True,True,True,True,0.061999999999999944,0.061999999999999944,0.0,0.0,False,True,False,0.061999999999999944,0.0756,0.0,-0.07222222222222224
163,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_20954c1af19d.ttl,Remaining useful life estimation,"95,96,122,123,82","95,122,81,232,123",True,True,True,0.714,0.714,0.6930000000000002,0.6768000000000001,4,5,1,0,0.4780309177680893,0.5642767989901907,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_20954c1af19d.ttl,Remaining useful life estimation,"249,250,95,96,122","249,122,82,250,81",True,True,True,0.718,0.718,0.687,0.6754,4,5,1,0,0.4293000608261064,0.5623037093175023,True,True,False,False,False,-0.0040000000000000036,0.006000000000000116,0.0,0.048730856941982925,False,False,False,-0.0040000000000000036,0.0014000000000000679,0.0,0.0019730896726883884
164,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_209acc5bf5ca.ttl,Fault detection,"209,211,191,200,215","209,166,211,215,218",True,True,True,0.604,0.604,0.6007999999999999,0.5958,5,5,0,0,0.4855994312704839,0.609658535908536,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_209acc5bf5ca.ttl,Fault detection,"209,211,191,200,215","209,166,211,215,218",True,True,True,0.58,0.58,0.5773999999999999,0.5736000000000001,5,5,0,0,0.4855994312704839,0.609658535908536,True,True,True,True,True,0.02400000000000002,0.023399999999999976,0.0,0.0,True,True,True,0.02400000000000002,0.022199999999999886,0.0,0.0
165,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2188ec61f052.ttl,Fault detection,"72,230,215,166,167","72,218,44,230,42",True,True,True,0.527,0.527,0.5124000000000001,0.5112,4,5,1,0,0.469986791663621,0.5723425355132672,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2188ec61f052.ttl,Fault detection,"72,230,215,166,167","72,218,44,230,42",True,True,True,0.522,0.522,0.5102,0.509,4,5,1,0,0.469986791663621,0.5723425355132672,True,True,True,True,True,0.0050000000000000044,0.0022000000000000908,0.0,0.0,True,True,True,0.0050000000000000044,0.0021999999999999797,0.0,0.0
166,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_21b5422495b4.ttl,Fault detection,"245,209,20,211,191","245,211,41,209,34",True,True,True,0.521,0.521,0.5154,0.5142000000000001,5,5,0,0,0.5038876678876678,0.5800881895881896,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_21b5422495b4.ttl,Fault detection,"245,209,20,211,191","245,211,41,209,34",True,True,True,0.517,0.517,0.513,0.5117999999999999,5,5,0,0,0.5038876678876678,0.5800881895881896,True,True,True,True,True,0.0040000000000000036,0.0023999999999999577,0.0,0.0,True,True,True,0.0040000000000000036,0.0024000000000001798,0.0,0.0
167,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_21bd9d788c78.ttl,One step future state forecast,"10,131,132,135,133","10,134,132,106,135",True,True,True,0.578,0.578,0.578,0.5778,5,5,0,0,0.32854030501089326,0.3655148148148148,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_21bd9d788c78.ttl,One step future state forecast,"10,131,132,135,133","10,250,135,132,106",True,True,True,0.56,0.56,0.56,0.548,5,5,0,0,0.32854030501089326,0.44718722860791826,True,True,True,True,True,0.017999999999999905,0.017999999999999905,0.0,0.0,False,True,False,0.017999999999999905,0.029799999999999938,0.0,-0.08167241379310347
168,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_21f5994b1922.ttl,Fault detection,"200,166,167,98,230","200,166,230,34,33",True,True,True,0.527,0.527,0.5226,0.5194000000000001,4,5,1,0,0.4395239643397538,0.4826223162802109,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_21f5994b1922.ttl,Fault detection,"200,166,167,98,230","200,166,230,34,33",True,True,True,0.522,0.522,0.5186,0.5158,4,5,1,0,0.4395239643397538,0.4826223162802109,True,True,True,True,True,0.0050000000000000044,0.0040000000000000036,0.0,0.0,True,True,True,0.0050000000000000044,0.0036000000000000476,0.0,0.0
169,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_22617f0051a2.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_22617f0051a2.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,249",True,True,True,0.645,0.645,0.645,0.6314,5,5,0,0,0.34907363834422656,0.4007625272331155,True,True,True,True,True,0.061999999999999944,0.061999999999999944,0.0,0.0,False,True,False,0.061999999999999944,0.0756,0.0,-0.07222222222222224
170,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2313ca9c6aa6.ttl,Remaining useful life estimation,"204,35,37,36,22","204,36,21,35,119",True,True,True,0.517,0.517,0.517,0.517,5,5,0,0,0.41804211457024526,0.4732961980548188,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2313ca9c6aa6.ttl,Remaining useful life estimation,"259,249,250,204,35","259,249,204,22,250",True,True,True,0.643,0.643,0.5898,0.5898,5,5,0,0,0.45944503389330976,0.4564520917678812,True,True,False,False,False,-0.126,-0.07279999999999998,0.0,-0.0414029193230645,False,False,False,-0.126,-0.07279999999999998,0.0,0.01684410628693761
171,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_23354065a3d2.ttl,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.707,0.707,0.707,0.707,4,5,1,0,0.28709160571229536,0.541168684973563,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_23354065a3d2.ttl,Remaining useful life estimation,"249,250,259,51,53","249,259,55,208,204",True,True,True,0.816,0.816,0.7476,0.7134,5,5,0,0,0.3493504005572971,0.5596527979358168,True,True,False,False,False,-0.10899999999999999,-0.04060000000000008,-1.0,-0.06225879484500174,False,False,False,-0.10899999999999999,-0.006400000000000072,0.0,-0.01848411296225383
172,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_24a3a2cce978.ttl,Fault detection,"42,41,44,43,46","42,230,34,19,44",True,True,True,0.593,0.593,0.593,0.593,5,5,0,0,0.2967919799498747,0.4613364880733301,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_24a3a2cce978.ttl,Fault detection,"42,41,44,43,46","42,230,34,19,44",True,True,True,0.571,0.571,0.571,0.571,5,5,0,0,0.2967919799498747,0.4613364880733301,True,True,True,True,True,0.02200000000000002,0.02200000000000002,0.0,0.0,True,True,True,0.02200000000000002,0.02200000000000002,0.0,0.0
173,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_24b4f118581d.ttl,Fault detection,"98,200,72,20,230","98,218,211,215,200",True,True,True,0.513,0.513,0.5084000000000001,0.5062,5,5,0,0,0.34849358974358974,0.5949527183342973,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_24b4f118581d.ttl,Fault detection,"98,200,72,20,230","98,218,211,215,200",True,True,True,0.511,0.511,0.5069999999999999,0.5052,5,5,0,0,0.34849358974358974,0.5949527183342973,True,True,True,True,True,0.0020000000000000018,0.0014000000000001789,0.0,0.0,True,True,True,0.0020000000000000018,0.0010000000000000009,0.0,0.0
174,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_24ff1d69286e.ttl,Fault detection,"195,42,41,44,43","195,44,19,34,33",True,True,True,0.515,0.515,0.5062,0.5062,5,5,0,0,0.4713421440198434,0.5023265854420493,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_24ff1d69286e.ttl,Fault detection,"195,42,41,44,43","195,44,19,34,33",True,True,True,0.512,0.512,0.5048000000000001,0.5048000000000001,5,5,0,0,0.4713421440198434,0.5023265854420493,True,True,True,True,True,0.0030000000000000027,0.0013999999999998458,0.0,0.0,True,True,True,0.0030000000000000027,0.0013999999999998458,0.0,0.0
175,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_258e3e8931aa.ttl,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.595,0.595,0.595,0.595,4,5,1,0,0.2680996168582376,0.29012887495646117,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_258e3e8931aa.ttl,Remaining useful life estimation,"259,249,250,35,37","259,249,120,30,250",True,True,True,0.718,0.718,0.6564,0.6564,5,5,0,0,0.36626436781609195,0.4039655172413793,True,True,False,False,False,-0.123,-0.06140000000000001,-1.0,-0.09816475095785437,False,False,False,-0.123,-0.06140000000000001,0.0,-0.11383664228491813
176,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_25ab5d9cebe4.ttl,Remaining useful life estimation,"107,256,92,147,148","107,223,92,208,149",True,True,True,0.59,0.59,0.59,0.5885999999999999,5,5,0,0,0.414142631203778,0.5816942984724378,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_25ab5d9cebe4.ttl,Remaining useful life estimation,"249,250,259,107,256","249,259,256,184,92",True,True,True,0.712,0.712,0.6544,0.6255999999999999,5,5,0,0,0.4643070607553367,0.5325555555555556,True,True,False,False,False,-0.122,-0.06440000000000001,0.0,-0.0501644295515587,False,False,False,-0.122,-0.03700000000000003,0.0,0.04913874291688225
177,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2676d75af134.ttl,Fault detection,"42,41,44,43,46","42,34,19,44,41",True,True,True,0.59,0.59,0.59,0.575,5,5,0,0,0.2967919799498747,0.4329744816586921,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_2676d75af134.ttl,Fault detection,"42,41,44,43,46","42,72,44,34,41",True,True,True,0.573,0.573,0.573,0.5628,5,5,0,0,0.2967919799498747,0.4193180845684055,True,True,True,True,True,0.017000000000000015,0.017000000000000015,0.0,0.0,False,True,False,0.017000000000000015,0.012199999999999989,0.0,0.013656397090286598
178,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_274a592d6e6a.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.5621461887290472,0.5927769588210243,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_274a592d6e6a.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.645,0.645,0.645,0.645,5,5,0,0,0.5621461887290472,0.5927769588210243,True,True,True,True,True,0.061999999999999944,0.061999999999999944,0.0,0.0,True,True,True,0.061999999999999944,0.061999999999999944,0.0,0.0
179,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_27ad2a70e827.ttl,Fault detection,"215,19,42,41,44","215,34,19,42,44",True,True,True,0.536,0.536,0.5210000000000001,0.5210000000000001,5,5,0,0,0.466774628879892,0.49655333701386334,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_27ad2a70e827.ttl,Fault detection,"249,250,215,19,42","249,215,250,19,42",True,False,True,0.576,0.576,0.5428000000000001,0.5428000000000001,5,5,0,0,0.5082006297795771,0.5082006297795771,True,True,False,False,False,-0.039999999999999925,-0.02179999999999993,0.0,-0.04142600089968512,False,False,False,-0.039999999999999925,-0.02179999999999993,0.0,-0.011647292765713801
180,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_27df4a5e3a93.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_27df4a5e3a93.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.645,0.645,0.645,0.645,5,5,0,0,0.4394110275689223,0.4859203463203463,True,True,True,True,True,0.061999999999999944,0.061999999999999944,0.0,0.0,True,True,True,0.061999999999999944,0.061999999999999944,0.0,0.0
181,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_282a78718eb1.ttl,Fault detection,"42,41,44,43,46","42,200,34,19,44",True,True,True,0.605,0.605,0.605,0.6002,5,5,0,0,0.2967919799498747,0.48870972886762354,extraction_papers\ontocast_runs\run_500_20260710_185042\output\facts_282a78718eb1.ttl,Fault detection,"42,41,44,43,46","42,200,19,34,44",True,True,True,0.58,0.58,0.58,0.5766,5,5,0,0,0.2967919799498747,0.48870972886762354,True,True,True,True,True,0.025000000000000022,0.025000000000000022,0.0,0.0,False,True,True,0.025000000000000022,0.023599999999999954,0.0,0.0
