corpus_id,Year,Source title,Open Access,screening_confidence,screening_reason_category,pdf_recovered
paper-2954,2025,Symmetry,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2956,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2957,2025,Applied Intelligence,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-2958,2025,Processes,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2959,2025,Wear,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2961,2025,International Academic Journal of Science and Engineering,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-2962,2025,Micromachines,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2966,2025,PLOS ONE,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2971,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2972,2025,Machines,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2973,2025,Journal Europeen des Systemes Automatises,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-2974,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2976,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2977,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2978,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2979,2025,Journal of Integrated Science and Technology,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2981,2025,Applied Energy,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2982,2025,Machines,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2986,2025,International Journal of Computational and Experimental Science and Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2987,2025,TransNav,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2988,2025,Digital Chemical Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-2989,2025,Defence Science Journal,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2990,2025,Results in Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-2992,2025,Computers,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2994,2025,Aerospace,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2996,2025,ZWF Zeitschrift fuer Wirtschaftlichen Fabrikbetrieb,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2998,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2999,2025,Machines,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3001,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3002,2025,Reliability Engineering and System Safety,All Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3003,2025,Wind Energy Science,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3004,2025,International Journal of Information and Communication Technology,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3005,2025,"Computers, Materials and Continua",All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3006,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3008,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3010,2025,Johnson Matthey Technology Review ,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3011,2025,Machines,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3012,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,True
paper-3013,2025,"Computers, Materials and Continua",All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3014,2025,International Journal of Low-Carbon Technologies,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3015,2025,International Journal of Prognostics and Health Management,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3017,2025,Algorithms,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3020,2025,Electronics (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3021,2025,IEEE Internet of Things Journal,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3023,2025,Smart Materials and Structures,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3024,2025,Electronics (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3025,2025,"Proceedings of the Institution of Mechanical Engineers, Part F: Journal of Rail and Rapid Transit",All Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3026,2025,International Journal of Basic and Applied Sciences,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3027,2025,Journal of Artificial Intelligence and Soft Computing Research,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3028,2025,Mechanical Systems and Signal Processing,All Open Access; Green Open Access; Hybrid Gold Open Access,medium,uncertain_but_included,True
paper-3029,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3031,2025,IET Electric Power Applications,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3032,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3033,2025,Production Engineering,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3034,2025,Journal of VLSI Circuits and Systems,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3035,2025,Machines,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3036,2025,Frontiers in Physics,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3037,2025,Electronics (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3038,2025,Atmosphere,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3039,2025,Electronics (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3040,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3041,2025,Control Engineering Practice,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3042,2025,Journal of Petroleum Exploration and Production Technology,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3043,2025,Measurement: Journal of the International Measurement Confederation,All Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3044,2025,Machines,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3046,2025,International Journal of Prognostics and Health Management,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3049,2025,Mechanical Systems and Signal Processing,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3050,2025,Johnson Matthey Technology Review ,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3051,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3052,2025,ACS Omega,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3053,2025,International Journal of Computer Networks and Communications,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3055,2025,WSEAS Transactions on Business and Economics,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3056,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3058,2025,Frontiers in Plant Science,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3059,2025,Big Data Mining and Analytics,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3060,2025,Journal of Energy Storage,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3061,2025,CIRP Annals,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3062,2025,"International Journal on Advanced Science, Engineering and Information Technology",All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3064,2025,"Engineering, Technology and Applied Science Research",All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3066,2025,Multidisciplinary Science Journal,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3067,2025,Journal of Intelligent Systems,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3068,2025,IEEE Transactions on Industrial Informatics,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3069,2025,Quality and Reliability Engineering International,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-3071,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3072,2025,IEEE Transactions on Transportation Electrification,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3073,2025,International Journal of Acoustics and Vibrations,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-3074,2025,CSEE Journal of Power and Energy Systems,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3075,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3076,2025,International Journal of Computing and Digital Systems,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3077,2025,Results in Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3078,2025,Archives for Technical Sciences,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3079,2025,Frontiers in Mechanical Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3081,2025,Eksploatacja i Niezawodnosc,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3083,2025,Mathematics,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3084,2025,CSEE Journal of Power and Energy Systems,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3085,2025,ISA Transactions,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3086,2025,Applied Ocean Research,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3088,2025,Energy,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3089,2025,Engineering Proceedings,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3090,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3092,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3093,2025,IET Power Electronics,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3094,2025,Frontiers of Mechanical Engineering,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3095,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3096,2025,Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3097,2025,Journal of Manufacturing Technology Management,All Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3098,2025,Journal of Electrical and Computer Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3099,2025,Internet of Things (The Netherlands),All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3100,2025,IEEE Transactions on Automation Science and Engineering,All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3103,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3104,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3106,2025,International Journal of Low-Carbon Technologies,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3107,2025,Energies,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3109,2025,Sustainable Operations and Computers,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3110,2025,Journal of Artificial Intelligence and Technology,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3112,2025,IEEE Open Journal of the Computer Society,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3113,2025,Lubricants,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3114,2025,Measurement Science and Technology,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3117,2025,Engineering Applications of Artificial Intelligence,All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3118,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3120,2025,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3122,2025,"Engineering, Technology and Applied Science Research",All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3125,2025,Journal of Energy Storage,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3126,2025,AIP Advances,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3127,2025,Nuclear and Radiation Safety,All Open Access; Gold Open Access,medium,physical_asset_maintenance,False
paper-3129,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3130,2025,Measurement: Journal of the International Measurement Confederation,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3134,2025,Reliability Engineering and System Safety,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3135,2025,Heliyon,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3136,2025,International Journal of Circuit Theory and Applications,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-3137,2025,"Journal of Advanced Mechanical Design, Systems and Manufacturing",All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3138,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3140,2025,Alexandria Engineering Journal,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3141,2025,Journal of Machine and Computing,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3142,2025,IEEE Access,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3143,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3144,2025,IEEE Transactions on Reliability,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3145,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3147,2025,International Journal of Information and Communication Technology,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3148,2025,"e-Prime - Advances in Electrical Engineering, Electronics and Energy",All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3149,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3150,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3151,2025,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3152,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3153,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3154,2025,International Journal of Intelligent Engineering and Systems,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-3155,2025,IEEE Access,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3156,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3157,2025,Production Engineering,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3158,2025,IEEE Transactions on Transportation Electrification,All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3159,2025,World Electric Vehicle Journal,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3162,2025,Reliability Engineering and System Safety,All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3165,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3166,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3167,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3170,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3171,2025,Journal of Organizational and End User Computing,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3172,2025,European Journal of Operational Research,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3173,2025,Journal of Energy Chemistry,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3174,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3175,2025,Eksploatacja i Niezawodnosc,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3176,2025,Machines,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3178,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3179,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3180,2025,Journal of Ocean Engineering and Science,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3181,2025,Renewable Energy,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3182,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3183,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3184,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3186,2025,Discover Applied Sciences,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3187,2025,Mechanics and Industry,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3188,2025,Sensors and Materials,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3191,2025,Aeronautical Journal,All Open Access; Bronze Open Access,high,physical_asset_maintenance,False
paper-3192,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3193,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3194,2025,Results in Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3195,2025,Technologies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3196,2025,Nuclear Engineering and Design,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3197,2025,Diagnostyka,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3198,2025,Heliyon,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3201,2025,IEEE Access,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3202,2025,Machines,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3203,2025,Journal of Sensor and Actuator Networks,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3204,2025,Heliyon,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3206,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3207,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3208,2025,SDHM Structural Durability and Health Monitoring,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3209,2025,International Journal of Simulation Modelling,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3211,2025,IAES International Journal of Artificial Intelligence,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3212,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3213,2025,Entropy,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3214,2025,Electronics (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3215,2025,Mathematics,All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,True
paper-3216,2025,Mathematics,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3217,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3219,2025,Journal of Machine Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3220,2025,IEEE Open Journal of the Communications Society,All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,False
paper-3221,2025,Electronics (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3222,2025,Processes,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3223,2025,Journal of Low Frequency Noise Vibration and Active Control,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3224,2025,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3225,2025,Journal of Intelligent Systems,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3227,2025,Quality and Reliability Engineering International,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-3229,2025,Journal of the Brazilian Society of Mechanical Sciences and Engineering,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3230,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3232,2025,Machines,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3233,2025,Sensors and Materials,All Open Access; Gold Open Access,medium,physical_asset_maintenance,True
paper-3234,2025,Engineering Applications of Artificial Intelligence,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3235,2025,Tehnicki Vjesnik,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3238,2025,Management and Production Engineering Review,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3239,2025,Journal Europeen des Systemes Automatises,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3241,2025,Computers and Electrical Engineering,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3244,2025,Technologies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3245,2025,"Salud, Ciencia y Tecnologia",All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3246,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3247,2025,"Computers, Materials and Continua",All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3248,2025,Naval Research Logistics,All Open Access; Bronze Open Access,high,physical_asset_maintenance,False
paper-3251,2025,"Computers, Materials and Continua",All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3253,2025,Electronics (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3254,2025,Information (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3255,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3257,2025,Mechanical Systems and Signal Processing,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3258,2025,International Journal of Prognostics and Health Management,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3259,2025,INMATEH - Agricultural Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3260,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3261,2025,FME Transactions,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3262,2025,IEEE Transactions on Instrumentation and Measurement,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3263,2025,Problems of the Regional Energetics,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3264,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3266,2025,International Journal of Computational and Experimental Science and Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3267,2025,International Journal of Low-Carbon Technologies,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3269,2025,CMES - Computer Modeling in Engineering and Sciences,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3270,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3271,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3272,2025,Machines,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3273,2025,International Journal of Intelligent Engineering and Systems,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-3274,2025,Aeronautical Journal,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3276,2025,Advances in Science and Technology Research Journal,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3278,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3280,2025,Eksploatacja i Niezawodnosc,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3282,2025,Journal of Vibration Engineering and Technologies,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-3285,2025,PeerJ Computer Science,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3286,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3287,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3289,2025,Enterprise Information Systems,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3290,2025,Journal Europeen des Systemes Automatises,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3291,2025,Processes,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3292,2025,Sustainability (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3295,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3296,2025,Journal of Engineering and Technology for Industrial Applications,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3297,2025,International Journal of Rail Transportation,All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3298,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3299,2025,Structural Health Monitoring,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3300,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3301,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3302,2025,"Proceedings of the Institution of Mechanical Engineers, Part O: Journal of Risk and Reliability",All Open Access; Green Open Access; Hybrid Gold Open Access,medium,physical_asset_maintenance,False
paper-3303,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
